face_x,face_y,face_width,face_height,face_cam_x,face_cam_y,face_cam_z,torso_x,torso_y,torso_width,torso_height,torso_cam_x,torso_cam_y,torso_cam_z,person_x,person_y,person_width,person_height,person_cam_x,person_cam_y,person_cam_z,mean_cam_z
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,96.0,163.0,313.0,141.0,-0.2202978547413039,-0.033621684408946965,2.088,2.088
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,22.0,140.0,338.0,155.0,-0.35116938532321074,-0.07285873394279548,1.634,1.634
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,0.0,81.0,397.0,166.0,-1.1024518722995664,-0.7570098225112974,5.4479999999999995,5.4479999999999995
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,1.0,97.0,381.0,165.0,-0.8304274815721457,-0.4337164391613715,3.864,3.864
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,1.0,118.0,360.0,181.0,-0.9097432658792374,-0.2368151516754332,3.907,3.907
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,356.0,171.0,303.0,124.0,0.9390924217669632,-0.04297714352848633,2.6689999999999996,2.6689999999999996
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,394.0,163.0,315.0,123.0,1.2255364831881763,-0.0913990160745557,2.845,2.845
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,159.0,151.0,327.0,142.0,0.04210978766091352,-0.07497848803655065,2.101,2.101
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,105.0,137.0,341.0,163.0,-0.5360769553991256,-0.35715348789652,8.343,8.343
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,63.0,135.0,340.0,167.0,-0.265768548805328,-0.08150787977405899,1.904,1.904
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,19.0,135.0,343.0,163.0,-0.4104440181640741,-0.08782405371431855,1.894,1.894
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,62.0,138.0,336.0,168.0,-0.27296911229350435,-0.06719871155298661,1.883,1.883
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,64.0,139.0,334.0,166.0,-0.2681601197437529,-0.06684184107208918,1.8730000000000002,1.8730000000000002
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,64.0,131.0,347.0,166.0,-0.2563458995370038,-0.09666539511104917,1.936,1.936
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,64.0,140.0,335.0,167.0,-0.2741733205068269,-0.06493117733024803,1.915,1.915
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,65.0,133.0,345.0,164.0,-0.25488938874417993,-0.09268883586920476,1.925,1.925
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,64.0,140.0,334.0,167.0,-0.277179920888364,-0.06564321635057972,1.936,1.936
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,64.0,139.0,336.0,169.0,-0.27526274072372325,-0.06601618917075347,1.9469999999999998,1.9469999999999998
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,64.0,140.0,334.0,167.0,-0.2834794645449177,-0.06713510763127473,1.98,1.98
-1.0,-1.0,-1.0,-1.0,,,,64.0,157.0,311.0,188.0,-0.1701291045400774,0.016471563134554574,1.033,-1.0,-1.0,-1.0,-1.0,,,,1.033
-1.0,-1.0,-1.0,-1.0,,,,46.0,137.0,337.0,208.0,-0.6943007091457141,-0.007431940909557822,3.998,-1.0,-1.0,-1.0,-1.0,,,,3.998
237.0,103.0,112.0,87.0,-0.3033687880913091,-1.6226150308441891,9.488999999999999,103.0,169.0,303.0,245.0,-0.4122644200703173,0.3525722680562371,4.045,-1.0,-1.0,-1.0,-1.0,,,,6.767
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,292.0,1.0,471.0,341.0,2.1813298046510803,-0.7116264380984916,5.626,5.626
522.0,2.0,158.0,114.0,2.1052067299890225,-1.3182526536594976,4.045,-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,4.045
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,351.0,44.0,425.0,276.0,2.8200361602366333,-0.6665475064821736,6.235,6.235
-1.0,-1.0,-1.0,-1.0,,,,248.0,169.0,304.0,192.0,1.1905978734695042,0.30424639706610523,7.444,238.0,103.0,375.0,228.0,1.349907567679716,-0.2939319303249129,6.5920000000000005,7.018000000000002
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,99.0,146.0,332.0,132.0,-0.17695576679352826,-0.11516683096931715,2.153,2.153
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,271.0,132.0,346.0,147.0,0.3692734690771101,-0.10196538698624373,1.546,1.546
-1.0,-1.0,-1.0,-1.0,,,,306.0,177.0,288.0,157.0,0.3349883336887846,0.030956019146424395,1.3419999999999999,-1.0,-1.0,-1.0,-1.0,,,,1.3419999999999999
426.0,129.0,84.0,57.0,0.4152429017708161,-0.22303410777634045,1.473,340.0,175.0,297.0,182.0,0.4280417145982031,0.05745195730986419,1.347,336.0,95.0,383.0,200.0,0.5284664990649524,-0.1141629800956794,1.3630000000000002,1.3630000000000002
527.0,105.0,96.0,74.0,3.064629172242576,-1.1520885296280985,6.468,-1.0,-1.0,-1.0,-1.0,,,,431.0,64.0,414.0,201.0,0.8948829137505937,-0.21190161147755665,1.525,3.9965
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,391.0,109.0,369.0,179.0,3.527071669476459,-0.5837385439592979,7.444,7.444
204.0,151.0,63.0,47.0,-1.2559341139553204,-1.1187980457284363,9.235,-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,9.235
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,186.0,131.0,347.0,153.0,0.13980255561017935,-0.10095263316392193,1.618,1.618
-1.0,-1.0,-1.0,-1.0,,,,349.0,169.0,303.0,172.0,2.763912146120916,0.18790442024349716,8.146,-1.0,-1.0,-1.0,-1.0,,,,8.146
502.0,60.0,120.0,102.0,2.6196442550409427,-1.3567241913926849,5.815,-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,5.815
-1.0,-1.0,-1.0,-1.0,,,,430.0,155.0,322.0,192.0,3.823103940263524,0.12131234494452202,7.608,-1.0,-1.0,-1.0,-1.0,,,,7.608
-1.0,-1.0,-1.0,-1.0,,,,325.0,159.0,308.0,130.0,2.346395634584158,-0.2499096471156305,7.779,-1.0,-1.0,-1.0,-1.0,,,,7.779
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,312.0,172.0,306.0,99.0,0.9150118446254004,-0.12397987862565438,3.3089999999999997,3.3089999999999997
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,324.0,172.0,306.0,100.0,1.7936342956021238,-0.2147646554040751,6.018,6.018
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,290.0,155.0,323.0,122.0,1.6261346980282134,-0.29991867973823244,6.468,6.468
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,207.0,107.0,371.0,205.0,0.9416897465875088,-0.3805293412143009,6.468,6.468
236.0,130.0,65.0,45.0,-0.11459997736847033,-0.2391929837930232,1.492,-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,1.492
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,126.0,79.0,399.0,165.0,0.1247273132927638,-0.7079022459063943,4.906000000000001,4.906000000000001
-1.0,-1.0,-1.0,-1.0,,,,112.0,125.0,350.0,231.0,-0.04926993819654643,-0.0041961622007578026,1.153,-1.0,-1.0,-1.0,-1.0,,,,1.153
-1.0,-1.0,-1.0,-1.0,,,,211.0,149.0,322.0,180.0,0.08393645628330458,-0.004146124686960241,0.765,-1.0,-1.0,-1.0,-1.0,,,,0.765
355.0,79.0,110.0,83.0,1.017274163743574,-1.242685579825904,5.718999999999999,-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,5.718999999999999
474.0,8.0,158.0,125.0,1.913771039191892,-1.3496111801432529,4.406000000000001,296.0,108.0,368.0,328.0,1.8581783857657133,0.32661959374128113,6.1240000000000006,-1.0,-1.0,-1.0,-1.0,,,,5.2650000000000015
-1.0,-1.0,-1.0,-1.0,,,,473.0,151.0,315.0,141.0,4.171515790313015,-0.27302549880481825,7.287000000000001,-1.0,-1.0,-1.0,-1.0,,,,7.287000000000001
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,322.0,178.0,294.0,94.0,1.8349484120270725,-0.19627640069757316,6.468,6.468
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,190.0,138.0,340.0,136.0,0.15593425592834315,-0.11345945037850635,1.768,1.768
248.0,130.0,70.0,48.0,-0.07480939326567912,-0.23497747952018985,1.499,-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,1.499
-1.0,-1.0,-1.0,-1.0,,,,196.0,153.0,310.0,174.0,0.09410519680646813,-0.0047529816428358105,1.306,-1.0,-1.0,-1.0,-1.0,,,,1.306
-1.0,-1.0,-1.0,-1.0,,,,291.0,164.0,304.0,220.0,0.3522767940531181,0.08454628466874915,1.486,-1.0,-1.0,-1.0,-1.0,,,,1.486
-1.0,-1.0,-1.0,-1.0,,,,361.0,164.0,306.0,226.0,0.6038219432543496,0.1031258738345438,1.6569999999999998,-1.0,-1.0,-1.0,-1.0,,,,1.6569999999999998
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,351.0,126.0,352.0,158.0,2.4174531340205268,-0.4112252185376647,6.235,6.235
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,313.0,156.0,322.0,130.0,2.178592507209588,-0.2789078925625177,7.444,7.444
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,466.0,156.0,322.0,120.0,1.3110872980128312,-0.10720655342529274,2.312,2.312
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,469.0,147.0,331.0,128.0,1.225346737394319,-0.11684449409330346,2.114,2.114
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,453.0,149.0,329.0,150.0,1.0631421193824686,-0.06219630759941645,1.936,1.936
492.0,165.0,49.0,42.0,0.6969803516077218,-0.18898797687604232,1.894,-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,1.894
489.0,158.0,51.0,48.0,0.7014829455429227,-0.20579052926674965,1.925,-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,1.925
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,353.0,122.0,356.0,213.0,0.7688650168312294,-0.04868372187086998,1.9469999999999998,1.9469999999999998
440.0,135.0,62.0,48.0,0.5561809331660397,-0.2862453764250293,1.936,-1.0,-1.0,-1.0,-1.0,,,,366.0,113.0,365.0,184.0,0.8375886728277678,-0.12986406660796498,1.969,1.9525
453.0,141.0,61.0,48.0,0.6012458450498325,-0.2670728098494022,1.9469999999999998,-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,1.9469999999999998
452.0,142.0,61.0,48.0,0.5977537789710533,-0.2636063163894255,1.9469999999999998,-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,1.9469999999999998
-1.0,-1.0,-1.0,-1.0,,,,390.0,156.0,308.0,169.0,0.8142618758553579,-0.007085800351149558,1.9469999999999998,370.0,124.0,354.0,194.0,0.8340571483752172,-0.0737734605663081,1.969,1.958
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,386.0,118.0,360.0,183.0,0.8910873295884982,-0.1145470976104273,1.9469999999999998,1.9469999999999998
438.0,140.0,57.0,44.0,0.5357577757025583,-0.2743370101137466,1.925,-1.0,-1.0,-1.0,-1.0,,,,380.0,119.0,359.0,187.0,0.8666428670370445,-0.1041476172304972,1.9469999999999998,1.936
439.0,137.0,61.0,46.0,0.5373210099535058,-0.27666337694953624,1.894,-1.0,-1.0,-1.0,-1.0,,,,386.0,116.0,362.0,171.0,0.8895252747878012,-0.14147520887617174,1.936,1.915
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,375.0,127.0,351.0,192.0,0.7142433299569462,-0.0564545223262992,1.665,1.665
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,368.0,128.0,350.0,193.0,0.5417624666252332,-0.041796175716343385,1.301,1.301
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,392.0,96.0,382.0,204.0,0.43055935463907,-0.06916407788448425,0.882,0.882
528.0,106.0,98.0,78.0,3.087830696020227,-1.1175411032812117,6.468,-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,6.468
328.0,138.0,63.0,46.0,0.2418463245691545,-0.4038765565209943,2.799,-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,2.799
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,267.0,140.0,338.0,143.0,1.4799623676306306,-0.3643514215057031,6.5920000000000005,6.5920000000000005
-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,207.0,119.0,359.0,188.0,0.1352352243012244,-0.05186603345754087,1.003,1.003
-1.0,-1.0,-1.0,-1.0,,,,271.0,166.0,309.0,185.0,1.6298413730526182,0.2261021577136019,7.959,-1.0,-1.0,-1.0,-1.0,,,,7.959
494.0,63.0,132.0,102.0,2.7368804984084765,-1.3961083671861851,6.1240000000000006,-1.0,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0,,,,6.1240000000000006
